row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
58  0  553.375  30.7991  1388.75  45.3719  1854.85  52.3163  20659.2  150.66  6949.31  95.6994  920.94  42.4236  51.5976  22.479  9719.72  103.528  84.0196  23.1519  252.673  27.1709  1.20335
59  0  738.738  35.5364  2524.13  58.7817  2801.98  63.4055  19860.9  149.727  9797.57  112.135  1811.78  55.133  12.4437  21.2395  14207.2  124.29  70.2826  25.1883  303.602  29.93  1.23418
60  0  1959.82  52.5652  3404.43  68.0701  2824.54  65.4867  20025.9  151.1  13569.2  129.06  1129.34  48.4599  11.6854  22.3041  8695.11  99.7892  99.866  25.167  728.953  36.8526  1.29037
61  0  32.639  12.1379  77.7317  14.4774  230.42  19.6499  21833.8  148.735  120.143  24.7883  6.2215  8.21561  5.03822  32.4716  66.6205  16.9568  47.3442  18.8094  1.06654  16.4113  1.25085
62  0  30.278  12.7907  123.553  17.2581  266.511  21.6149  21359.3  147.815  374.431  32.4365  43.956  13.0568  5.39262  31.9976  167.65  20.8207  45.8026  18.582  6.66342  16.3539  1.11813
63  0  47.8923  13.5621  146.631  17.6505  266.427  21.285  21561  149.049  333.42  30.7034  42.3353  11.0988  18.7253  34.4056  203.434  21.379  76.6021  19.3862  10.92  17.6691  1.29918
64  0  482.134  28.1676  967.338  38.1444  1757.45  49.199  21839.3  152.68  2134.78  59.4556  302.329  26.1427  6.44009  33.6294  2330.78  54.5183  85.0701  22.7545  167.037  24.3123  1.16674
65  0  649.22  32.976  1002.39  40.6037  3089.52  63.7026  21605.3  153.712  5420.75  85.8673  389.473  30.9239  26.1215  31.745  3206.41  63.6104  83.8031  24.2295  212.366  27.7143  1.23692
66  0  1498.74  49.2126  3001.75  66.9316  8454.83  103.576  19975.7  153.82  17248.7  145.649  1513.87  57.1654  42.6276  26.197  20234  148.583  169.84  32.1636  828.071  42.8273  1.26327
67  0  870.692  35.9884  1505.84  46.5316  2364.82  56.9652  21399.8  152.462  3588.31  73.4359  650.087  35.2  56.127  31.3891  4100.98  69.613  52.7339  22.647  347.055  29.3286  1.27932
