row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
53  0  837.941  34.2279  1513.41  44.727  1437.71  44.9289  18478  139.947  1118.43  45.3746  359.717  24.8076  45.1995  30.372  1193.32  41.0486  79.3933  21.0968  141.119  22.9081  1.17295
54  0  1024.58  38.3682  2435.69  55.8846  2034.22  53.4059  17850.3  140.068  2071.08  58.8197  504.113  31.3599  2.52897  25.2739  1934.06  50.1419  131.363  22.9864  354.608  28.8678  1.23961
55  0  731.385  32.0616  1376.5  42.4996  1188.69  41.103  18391.9  139.612  1263.77  47.5562  312.637  23.9144  13.7359  32.4562  865.887  36.2497  75.5945  20.7844  173.719  24.0379  1.16038
56  0  1681.91  47.0097  2473.54  56.9023  2132.44  55.1617  18056.2  140.714  2465.3  63.5811  668.714  35.0838  21.2829  25.4183  2347.91  54.3132  115.492  23.8081  460.443  31.9817  1.30348
57  0  273.625  21.3827  446.232  26.2422  462.942  27.0006  18905  139.613  460.175  33.3656  139.006  16.919  6.23778  34.723  309.184  24.6674  20.1101  16.5361  40.4014  17.3186  1.11247
58  0  2483.36  55.942  3418.25  65.8108  1902.06  53.8915  17981.5  141.17  4112.65  77.0819  1448.18  46.9139  4.08916  20.7828  2471.02  55.7615  146.122  24.2413  902.496  39.0049  1.34649
59  0  2930.84  60.7554  4218.68  72.9331  1792.32  54.4745  17075.2  139.111  5657.13  89.1711  2162.28  57.4248  7.79331  21.3552  4832.98  75.4047  191.122  26.7489  1213.5  44.1451  1.27886
60  0  47.7229  13.5789  79.5934  15.1862  219.782  19.8308  18951.7  139.222  100.672  23.1475  45.2199  10.8376  23.4428  30.128  79.2227  17.0751  34.6016  16.9443  15.2277  15.1185  1.199
61  0  39.1486  12.8892  120.728  16.2161  195.392  18.4467  18869.2  138.397  69.8386  21.6805  28.5272  9.22829  12.5512  31.3072  29.4586  14.9961  69.5779  19.6632  4.09549  15.1319  1.16779
62  0  93.6871  14.1439  85.1281  14.7254  211.425  19.3808  18834.8  139.923  284.127  28.8631  34.7483  11.0853  35.1921  37.021  57.6591  16.3299  16.9193  17.4844  7.95088  17.66  1.28119
63  0  44.7092  12.3903  118.456  16.0637  224.015  19.5617  18919.2  138.708  188.753  24.8815  21.6633  9.14605  7.43808  33.8378  50.0185  15.906  28.83  17.2868  12.0882  15.1783  1.1077
64  0  64.9841  13.7082  174.511  18.2265  322.728  22.7761  19034  139.638  457.214  31.6136  85.2658  12.9051  0.358798  40.397  126.164  19.6319  10.3982  17.6801  1.14975  17.3643  1.17177
65  0  435.402  26.1262  583.814  30.5433  831.339  35.5277  18339.7  139.774  2387.42  60.1478  384.101  27.5803  5.62605  33.127  1049.67  38.9951  71.9312  20.3874  126.405  22.2703  1.22547
66  0  1006.95  38.8307  1847.81  51.2131  3064  64.1034  17706.9  140.556  6337.31  91.7197  684.968  37.7887  19.3295  24.9528  1679.94  47.771  122.81  24.0855  367.067  29.8851  1.22465
67  0  1058.61  39.0538  1612.94  48.3938  2873.12  62.2734  17406.5  139.595  6598.14  92.6899  500.959  33.8159  34.9633  24.4074  1511.53  45.4569  127.817  24.1974  428.305  31.2201  1.21761
68  0  27.1312  11.6759  68.1295  14.5063  427.137  25.035  19158.2  140.75  534.324  34.5954  5.862  9.96687  37.2796  32.6709  21.9969  14.5048  26.509  17.206  13.4784  15.5342  1.17542
69  0  41.3211  12.0315  88.403  15.6291  841.958  33.3091  18664.9  139.87  1276.36  45.9127  20.8667  12.0431  7.47502  33.3847  35.5335  15.749  38.2606  18.4446  3.48348  17.132  1.27156
70  0  94.7667  14.9583  136.381  17.7205  1342  41.2778  18553.2  142.213  2491.39  60.0726  0.784768  14.5869  12.1815  27.6723  38.1351  15.5998  35.6401  18.3554  11.475  17.5063  1.2281
71  0  109.783  16.5463  140.524  19.2168  1760.3  47.2302  18506.5  142.888  3573.04  71.0376  40.5007  17.7449  20.7739  26.2228  20.4485  15.1479  27.5964  19.5172  21.2072  17.5416  1.17424
72  0  26.3634  11.9935  64.6772  15.3437  1277.08  40.0734  17966.6  137.577  1605.54  50.5049  33.0548  13.5906  1.94209  27.7497  13.5874  14.3144  32.7725  17.8767  37.5977  15.3984  1.0799
73  0  21.1278  10.8258  87.3143  15.4188  1206.61  38.9065  18399.3  138.936  1393.57  48.1738  20.9027  12.2439  2.8846  27.167  36.7513  14.9063  35.1087  17.4115  8.52808  15.5132  1.19575
74  0  16.0915  10.84  70.7546  15.1846  1257.06  39.735  18065.2  137.409  1563.33  50.7588  33.0182  14.3889  13.4767  28.1636  25.9743  14.7711  26.7501  17.4211  14.8498  16.6522  1.11886
75  0  18.1455  11.6507  28.3133  13.753  1081.78  37.1372  18340.2  139.523  1367.59  47.6542  33.673  13.367  18.5978  29.9427  39.3832  15.2037  5.12925  15.5619  12.4492  15.4752  1.26143
76  0  39.4152  12.3486  54.5569  14.4576  982.917  35.9559  18137.1  137.633  1240.16  45.3754  25.9429  12.8734  48.5853  27.6412  48.4009  14.5592  60.2449  18.5523  33.5838  17.5294  1.28283
77  0  48.4059  14.7453  156.235  20.6005  3086.48  62.7022  18195.8  140.741  4700.74  78.9198  47.437  19.4064  14.6953  22.258  42.337  17.0466  25.9561  18.2091  42.8015  19.4476  1.20132
78  0  32.7588  10.9385  59.3335  13.5551  912.795  34.3319  18518.1  139.278  1130.9  44.4696  21.5583  12.2139  31.9442  27.9204  41.5135  14.5258  15.0238  15.8517  0.0358291  14.3398  1.09982
79  0  9.00235  9.38672  97.9834  15.0028  981.514  35.2031  18345.4  139.321  1249.56  46.3326  2.51121  11.9742  0.745999  34.2865  13.497  12.7745  16.4172  18.1948  9.88424  17.6303  1.17952
80  0  1.9363  9.70581  37.6111  11.4677  217.051  18.4139  18809.8  138.102  91.3455  20.7071  9.71426  6.99761  36.7788  31.6272  32.4697  14.9158  24.018  16.4812  1.28962  15.5463  1.18115
81  0  2.54787  9.2668  25.1731  11.3884  249.864  19.437  18883.7  138.098  39.0589  17.8892  4.95115  7.15171  8.36511  32.3571  39.2377  15.2897  58.1435  18.4216  9.7292  15.3829  1.1863
82  0  30.721  10.9568  61.1193  12.5845  181.885  17.2591  18653.5  137.233  28.5888  18.5169  9.64851  7.49191  2.68691  38.8959  19.3624  15.3221  44.9488  18.6291  8.32144  17.4418  1.29497
83  0  31.0852  10.8767  42.542  11.729  191.817  17.6174  19078.5  139.002  50.9325  18.9284  8.4332  7.05166  30.6412  31.1834  55.6046  15.4771  43.9841  17.4247  7.19758  15.1021  1.1315
84  0  14.3045  10.4233  62.2991  12.8685  216.989  18.7572  18905.8  138.303  66.078  20.1394  5.72099  7.12322  25.8811  41.737  35.4451  16.5014  99.0824  22.1579  22.6933  18.8099  0.99442
85  0  33.0832  11.2108  55.5139  13.2824  207.912  18.4531  18847.6  138.103  110.683  21.7206  35.4057  8.68686  28.657  30.0839  5.35972  13.298  62.2447  18.439  6.66511  15.3001  1.24143
86  0  43.4736  12.309  97.4212  14.6527  211.068  18.709  18749.5  138.802  130.049  23.2913  10.132  7.5851  15.817  29.9809  19.4874  14.5216  30.3301  16.9055  5.73343  15.0438  1.18882
87  0  1165.14  39.664  1914.27  50.5186  2047.24  53.3256  18125.7  140.111  1792.81  55.8587  364.263  27.8859  5.14422  25.9694  1381.08  43.6395  134.053  23.9107  181.216  25.2326  1.20834
88  0  295.257  21.8353  548.333  28.3866  638.039  30.692  19024.4  140.341  625.887  36.2075  171.803  18.1934  10.1164  45.1931  337.016  26.6702  20.8696  20.0208  54.7065  20.7742  1.10451
89  0  1008.53  36.8927  1371.59  43.1032  1235.86  42.6294  18233.3  139.461  1581.7  51.686  370.954  26.2716  14.4475  28.7053  1898.73  49.3427  93.9419  21.5035  272.548  26.4284  1.13263
90  0  1205.69  39.9634  1836.11  48.932  1116.88  41.7462  18413.4  140.495  1963.06  56.4127  606.95  31.5883  30.4203  28.6036  1967.52  49.9836  80.4796  21.5607  575.406  32.7226  1.20672
91  0  1422.55  43.6562  2212.2  53.9974  1308.2  45.5484  18101.3  140.236  2492.15  62.3548  731.708  35.0712  50.2011  24.679  2384.22  54.7001  132.816  23.8398  354.435  29.0417  1.22877
